  1602
    id          xc          yc          zc         gxc         gyc         gzc         vol                 R  mean_overdensity       ellipticity      inv_porosity
   223    261.7958   -217.0021    -54.6028    268.2837   -220.2057    -61.6153   111470.79           29.8555            0.2076          0.382002          0.683783
   224   -197.4022    351.3954   -155.4023   -211.0731    363.2470   -153.0918   181233.33           35.1061            0.1948          0.372180          0.656719
   225     57.3967    678.9940   -141.4024     53.9065    672.6664   -138.2629    88355.64           27.6301            0.2726          0.398801          0.645905
   226    496.9948   -595.0004     90.9966    516.9446   -588.4628     96.5014   215763.38           37.2074            0.2669          0.415220          0.542454
   227   -138.6024   -102.2026   -163.8023   -123.3540    -96.6984   -160.8973   157525.48           33.5033            0.2631          0.573883          0.427936
   228   -516.6008   -396.2013   -102.2026   -512.6025   -402.3861   -108.7751   171398.97           34.4593            0.2231          0.396687          0.566621
   229   -379.4014   -147.0024    186.1962   -383.6157   -165.7310    200.1484   150961.92           33.0313            0.2361          0.551048          0.547050
   230   -135.8024    188.9962   -158.2023   -141.4061    189.1255   -150.8684   153749.78           33.2334            0.2345          0.411814          0.459523
   231   -547.4006    412.9952    144.1964   -548.1447    410.7855    142.8984    42937.55           21.7228            0.2128          0.320761          0.628018
   232   -407.4012   -102.2026     57.3967   -413.2741    -98.8373     62.2369   189750.59           35.6477            0.2651          0.516975          0.512588
   233   -583.8005   -169.4023   -105.0026   -587.5530   -197.1281   -104.1803   277074.50           40.4423            0.1593          0.586523          0.512691
   234   -172.2023     26.5969    118.9965   -179.8864     16.1898    117.5839   128922.41           31.3386            0.2051          0.371579          0.492871
   235    264.5958    491.3948     23.7969    275.7920    493.9102     18.8065   163342.69           33.9107            0.1508          0.220568          0.666194
   236    102.1965    578.1945      1.3970    113.1625    583.3447      3.0490   139525.08           32.1752            0.2061          0.318922          0.683244
   237    130.1964    110.5965    -12.6030    130.3803    114.0304    -13.9181    75206.56           26.1852            0.3048          0.357720          0.704230
   238   -144.2024   -365.4014    -54.6028   -152.9994   -349.3760    -50.5985   196314.16           36.0541            0.2746          0.364099          0.557063
   239    -32.2029   -315.0016    -68.6027    -34.1114   -303.9715    -74.7909   226146.53           37.7950            0.2140          0.238022          0.491603
   240   -127.4025   -567.0005   -189.0022   -122.0565   -564.0899   -192.0414   105060.89           29.2719            0.2480          0.500413          0.614997
   241   -231.0020    390.5953     57.3967   -237.0886    386.0577     56.6488    60894.05           24.4059            0.2776          0.437746          0.569486
   242    -60.2028    272.9958    104.9965    -54.7994    278.1308    100.7497   120997.84           30.6829            0.2344          0.455294          0.619124
   243   -564.2006    566.9945    -23.8029   -566.3760    577.4329    -23.4331   104819.42           29.2495            0.1998          0.438344          0.632605
   244    485.7949    421.3951     -4.2030    480.0201    440.3527      3.5406   161037.75           33.7505            0.2160          0.471096          0.573499
   245   -371.0014    -91.0026   -110.6025   -356.0770    -82.1021   -127.7179   345432.12           43.5269            0.2052          0.444836          0.608318
   246   -231.0020    412.9952     -7.0030   -232.8812    413.0329     -6.8646   165296.39           34.0454            0.1224          0.336234          0.625727
   247   -331.8016    253.3959    177.7962   -345.3203    265.9623    187.5932   365298.44           44.3459            0.2153          0.639268          0.377014
   248    438.1951    169.3962    -49.0028    434.5109    161.8603    -43.5836   194558.02           35.9462            0.1985          0.375025          0.644128
   249    163.7963   -567.0005     60.1967    172.1555   -570.3950     63.3424   186457.84           35.4403            0.2293          0.411981          0.477721
   250   -177.8022    583.7944     54.5967   -193.0444    570.3457     47.5415   138954.33           32.1313            0.2094          0.453874          0.672410
   251    468.9949    326.1956    -18.2029    447.6248    329.4651    -18.1135   293560.25           41.2290            0.2122          0.389861          0.535406
   252    113.3965    457.7950    113.3965    107.2382    462.1089    118.4791   185404.16           35.3734            0.2338          0.561287          0.588881
   253    530.5947    533.3947     96.5966    535.8268    522.5384    102.6335   107453.62           29.4925            0.2179          0.277121          0.549187
   254     54.5967   -368.2014     32.1968     61.3527   -377.0567     41.1166   259820.45           39.5848            0.2163          0.434701          0.569241
   255   -270.2018   -329.0016   -119.0025   -272.6635   -340.2859   -100.0471   194448.27           35.9395            0.2545          0.350985          0.586212
   256     82.5966    631.3942    146.9963     73.8606    632.7548    142.9833    94502.12           28.2565            0.1899          0.513723          0.548381
   257   -292.6017   -410.2012     46.1968   -313.7758   -417.9885     49.6144   418048.41           46.3852            0.2194          0.517546          0.493028
   258   -432.6011    239.3959     74.1967   -451.5244    242.5310     74.7085   309233.75           41.9501            0.2376          0.544669          0.471691
   259    -51.8028   -387.8013   -102.2026    -58.4411   -378.1347   -115.6500   232336.92           38.1367            0.2044          0.394195          0.559506
   260   -155.4023   -525.0007    -68.6027   -176.0831   -525.1740    -52.7516   154803.47           33.3092            0.2791          0.638567          0.374008
   261    390.5953     15.3969    155.3963    398.4993     -4.8823    162.5363   168435.48           34.2596            0.2027          0.430559          0.616981
   262   -309.4017   -113.4025   -155.4023   -294.5081   -123.7314   -157.0856   162793.89           33.8727            0.1463          0.508784          0.684668
   263   -530.6007    474.5949   -133.0024   -544.1934    490.7643   -126.9516   157613.30           33.5095            0.2265          0.506870          0.603921
   264   -527.8007   -141.4024    200.1961   -523.3015   -148.5656    200.6269   108682.92           29.6045            0.2422          0.531109          0.588416
   265   -368.2014   -121.8025     93.7966   -358.5363   -126.8069    118.2144   254047.16           39.2894            0.1910          0.258681          0.521050
   266   -135.8024    222.5960    -54.6028   -129.8893    218.1833    -59.9857   168676.95           34.2759            0.2096          0.475232          0.619846
   267    -79.8027   -298.2017   -127.4025    -75.6902   -297.3766   -131.9926   265835.22           39.8879            0.2607          0.582149          0.538972
   268    -23.8029    113.3965   -175.0023    -29.9929     86.0423   -164.9333   179191.83           34.9738            0.2285          0.581085          0.571465
   269   -242.2020    183.3962    208.5961   -240.8419    170.4877    214.1864   239712.69           38.5361            0.2614          0.461683          0.463829
   270    298.1957      4.1970    200.1961    306.8662     -1.5745    205.2414   344246.75           43.4771            0.2101          0.521656          0.454549
   271   -267.4019   -449.4011     -7.0030   -255.7856   -451.7558    -11.3218   105280.41           29.2923            0.2583          0.455207          0.547036
   272    258.9958   -194.6022    135.7964    262.4601   -193.9431    138.0718   159457.23           33.6397            0.2567          0.557524          0.528116
   273   -575.4005    636.9942    -46.2028   -570.9954    639.1008    -53.3506    93624.05           28.1687            0.1792          0.415489          0.609449
   274    373.7953    620.1943    -29.4029    385.2437    614.1006    -17.2102   136210.38           31.9184            0.2479          0.355176          0.615876
   275   -250.6019   -105.0026   -225.4020   -243.0757   -117.4499   -228.2892   356627.50           43.9922            0.2151          0.310550          0.610411
